상태,업체명,식별번호,규격,2025-12-17,2025-12-31,2026-01-29,2026-02-26,2026-03-25,2026-04-26,변동액,계약종료일
SAME,주식회사 엔와이컴퓨터,26024560,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P235RI30, Intel Core Ultra 5 235(3.4GHz)",,,,1484000,1590300,1590300,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024555,"데스크톱컴퓨터, 엔와이컴퓨터, NY-F235RI30, Intel Core Ultra 5 235(3.4GHz)",,,,1484000,1590300,1590300,0,2029.09.30
SAME,주식회사 티원엘에스,26104723,"데스크톱컴퓨터, 티원엘에스, TMB-9619000, AMD Ryzen5 PRO 9645(3.9GHz)",,,,1493300,1597700,1597700,0,2029.03.18
SAME,주식회사 티원엘에스,26104727,"데스크톱컴퓨터, 티원엘에스, TSB-9619000, AMD Ryzen5 PRO 9645(3.9GHz)",,,,1493300,1597700,1597700,0,2029.03.18
SAME,삼호글로벌 주식회사,25304918,"데스크톱컴퓨터, 삼호글로벌, KOPS-JF1360P-S5NN, Intel Core i7 1360P(2.2GHz)",,,,1500000,1515000,1515000,0,2029.04.22
SAME,(주)컴트리,26081371,"데스크톱컴퓨터, 컴트리, CM4-F31-H0002, Intel Core Ultra 5 235(3.4GHz)",,,,1500660,1606500,1606500,0,2029.09.30
SAME,(주)컴트리,26081363,"데스크톱컴퓨터, 컴트리, CS4-F31-H0002, Intel Core Ultra 5 235(3.4GHz)",,,,1500660,1606500,1606500,0,2029.09.30
SAME,(주)컴트리,26081378,"데스크톱컴퓨터, 컴트리, CN4-F31-H0001, Intel Core Ultra 5 235(3.4GHz)",,,,1503500,1503500,1503500,0,2029.09.30
SAME,주식회사 티원엘에스,26104665,"데스크톱컴퓨터, 티원엘에스, TSB-E319200, Intel Core Ultra 5 235(3.4GHz)",,,,1531300,1503700,1503700,0,2029.03.18
SAME,주식회사 티원엘에스,26104657,"데스크톱컴퓨터, 티원엘에스, TMB-E319200, Intel Core Ultra 5 235(3.4GHz)",,,,1531300,1503700,1503700,0,2029.03.18
SAME,주식회사 엔와이컴퓨터,26024575,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P235JI30, Intel Core Ultra 5 235(3.4GHz)",,,,1534000,1635300,1635300,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024568,"데스크톱컴퓨터, 엔와이컴퓨터, NY-F235JI30, Intel Core Ultra 5 235(3.4GHz)",,,,1534000,1635300,1635300,0,2029.09.30
SAME,(주)컴트리,26081365,"데스크톱컴퓨터, 컴트리, CS4-F31-H0007, Intel Core Ultra 5 235(3.4GHz)",,,,1553260,1643000,1643000,0,2029.09.30
SAME,(주)컴트리,26081367,"데스크톱컴퓨터, 컴트리, CM4-F31-H0010, Intel Core Ultra 5 235(3.4GHz)",,,,1553260,1643000,1643000,0,2029.09.30
SAME,(주)컴트리,26081376,"데스크톱컴퓨터, 컴트리, CM4-F61-H0004, Intel Core Ultra 7 265(2.4GHz)",,,,1558260,1648000,1648000,0,2029.09.30
SAME,(주)컴트리,26081345,"데스크톱컴퓨터, 컴트리, CS4-F31-B0003, Intel Core Ultra 5 235(3.4GHz)",,,,1558260,1648000,1648000,0,2029.09.30
SAME,(주)컴트리,26081332,"데스크톱컴퓨터, 컴트리, CM4-F31-B0003, Intel Core Ultra 5 235(3.4GHz)",,,,1558260,1648000,1648000,0,2029.09.30
SAME,(주)컴트리,26081359,"데스크톱컴퓨터, 컴트리, CS4-F61-H0004, Intel Core Ultra 7 265(2.4GHz)",,,,1558260,1648000,1648000,0,2029.09.30
SAME,(주)컴트리,26081342,"데스크톱컴퓨터, 컴트리, CS4-F21-B0001, Intel Core Ultra 5 225(3.3GHz)",,,,1567360,1674400,1674400,0,2029.09.30
SAME,(주)컴트리,26081356,"데스크톱컴퓨터, 컴트리, CM4-F21-H0006, Intel Core Ultra 5 225(3.3GHz)",,,,1568260,1658000,1658000,0,2029.09.30
SAME,주식회사 티원엘에스,26104648,"데스크톱컴퓨터, 티원엘에스, TMB-E619000, Intel Core Ultra 7 265(2.4GHz)",,,,1571300,1525700,1525700,0,2029.03.18
SAME,주식회사 티원엘에스,26104663,"데스크톱컴퓨터, 티원엘에스, TSB-E619000, Intel Core Ultra 7 265(2.4GHz)",,,,1571300,1525700,1525700,0,2029.03.18
SAME,주식회사 엔와이컴퓨터,26024577,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P265JI00, Intel Core Ultra 7 265(2.4GHz)",,,,1572600,1729800,1729800,0,2029.09.30
SAME,(주)컴트리,26081375,"데스크톱컴퓨터, 컴트리, CM4-F31-H0101, Intel Core Ultra 5 235(3.4GHz)",,,,1580600,1738600,1738600,0,2029.09.30
SAME,(주)컴트리,26081361,"데스크톱컴퓨터, 컴트리, CS4-F31-H0101, Intel Core Ultra 5 235(3.4GHz)",,,,1580600,1738600,1738600,0,2029.09.30
SAME,주식회사 티원엘에스,26104702,"데스크톱컴퓨터, 티원엘에스, TSQ-E319200, Intel Core Ultra 5 235(3.4GHz)",,,,1581300,1703700,1703700,0,2029.03.18
SAME,주식회사 티원엘에스,26104689,"데스크톱컴퓨터, 티원엘에스, TMQ-E319200, Intel Core Ultra 5 235(3.4GHz)",,,,1581300,1703700,1703700,0,2029.03.18
SAME,(주)컴트리,26081346,"데스크톱컴퓨터, 컴트리, CS4-F31-B0103, Intel Core Ultra 5 235(3.4GHz)",,,,1592005,1732705,1732705,0,2029.09.30
SAME,(주)컴트리,26081333,"데스크톱컴퓨터, 컴트리, CM4-F31-B0103, Intel Core Ultra 5 235(3.4GHz)",,,,1592005,1732705,1732705,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024559,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P235RIB00, Intel Core Ultra 5 235(3.4GHz)",,,,1603300,1914700,1914700,0,2029.09.30
SAME,주식회사 티원엘에스,26104724,"데스크톱컴퓨터, 티원엘에스, TSB-9619200, AMD Ryzen5 PRO 9645(3.9GHz)",,,,1607300,1729700,1729700,0,2029.03.18
SAME,주식회사 티원엘에스,26104720,"데스크톱컴퓨터, 티원엘에스, TMB-9619200, AMD Ryzen5 PRO 9645(3.9GHz)",,,,1607300,1729700,1729700,0,2029.03.18
SAME,(주)컴트리,26081344,"데스크톱컴퓨터, 컴트리, CS4-F21-B0007, Intel Core Ultra 5 225(3.3GHz)",,,,1613260,1703000,1703000,0,2029.09.30
SAME,(주)컴트리,26081328,"데스크톱컴퓨터, 컴트리, CM4-F21-B0006, Intel Core Ultra 5 225(3.3GHz)",,,,1613260,1703000,1703000,0,2029.09.30
SAME,주식회사 티원엘에스,26104687,"데스크톱컴퓨터, 티원엘에스, TMQ-E619000, Intel Core Ultra 7 265(2.4GHz)",,,,1621300,1725700,1725700,0,2029.03.18
SAME,주식회사 티원엘에스,26104698,"데스크톱컴퓨터, 티원엘에스, TSQ-E619000, Intel Core Ultra 7 265(2.4GHz)",,,,1621300,1725700,1725700,0,2029.03.18
SAME,주식회사 티원엘에스,26104656,"데스크톱컴퓨터, 티원엘에스, TMB-E319900, Intel Core Ultra 5 235(3.4GHz)",,,,1625300,1579700,1579700,0,2029.03.18
SAME,(주)컴트리,26081381,"데스크톱컴퓨터, 컴트리, CS4-F21-HK0002, Intel Core Ultra 5 225(3.3GHz)",,,,1630600,1788600,1788600,0,2029.09.30
SAME,(주)컴트리,26081348,"데스크톱컴퓨터, 컴트리, CN4-F21-HK0001, Intel Core Ultra 5 225(3.3GHz)",,,,1633500,1633500,1633500,0,2029.09.30
SAME,주식회사 티원엘에스,26104714,"데스크톱컴퓨터, 티원엘에스, TMB-9719000, AMD Ryzen7 PRO 9745(3.8GHz)",,,,1641300,1745700,1745700,0,2029.03.18
SAME,주식회사 티원엘에스,26104718,"데스크톱컴퓨터, 티원엘에스, TSB-9719000, AMD Ryzen7 PRO 9745(3.8GHz)",,,,1641300,1745700,1745700,0,2029.03.18
SAME,주식회사 엔와이컴퓨터,26024562,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P265RI30, Intel Core Ultra 7 265(2.4GHz)",,,,1644000,1770300,1770300,0,2029.09.30
SAME,주식회사 티원엘에스,26104707,"데스크톱컴퓨터, 티원엘에스, TSQ-E219A00, Intel Core Ultra 5 225(3.3GHz)",,,,1651300,1755700,1755700,0,2029.03.18
SAME,주식회사 티원엘에스,26104694,"데스크톱컴퓨터, 티원엘에스, TMQ-E219A00, Intel Core Ultra 5 225(3.3GHz)",,,,1651300,1755700,1755700,0,2029.03.18
SAME,주식회사 엔와이컴퓨터,26024567,"데스크톱컴퓨터, 엔와이컴퓨터, NY-F235JIB00, Intel Core Ultra 5 235(3.4GHz)",,,,1653300,1959700,1959700,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024574,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P235JIB00, Intel Core Ultra 5 235(3.4GHz)",,,,1653300,1959700,1959700,0,2029.09.30
SAME,(주)컴트리,26081389,"데스크톱컴퓨터, 컴트리, CM4-F61-H0003, Intel Core Ultra 7 265(2.4GHz)",,,,1660660,1766500,1766500,0,2029.09.30
SAME,(주)컴트리,26081385,"데스크톱컴퓨터, 컴트리, CS4-F61-H0003, Intel Core Ultra 7 265(2.4GHz)",,,,1660660,1766500,1766500,0,2029.09.30
SAME,(주)컴트리,26081349,"데스크톱컴퓨터, 컴트리, CS4-F31-B0002, Intel Core Ultra 5 235(3.4GHz)",,,,1667360,1774400,1774400,0,2029.09.30
SAME,(주)컴트리,26081335,"데스크톱컴퓨터, 컴트리, CM4-F31-B0002, Intel Core Ultra 5 235(3.4GHz)",,,,1667360,1774400,1774400,0,2029.09.30
SAME,주식회사 티원엘에스,26104647,"데스크톱컴퓨터, 티원엘에스, TMB-E619200, Intel Core Ultra 7 265(2.4GHz)",,,,1685300,1657700,1657700,0,2029.03.18
SAME,주식회사 티원엘에스,26104662,"데스크톱컴퓨터, 티원엘에스, TSB-E619200, Intel Core Ultra 7 265(2.4GHz)",,,,1685300,1657700,1657700,0,2029.03.18
SAME,(주)컴트리,26081350,"데스크톱컴퓨터, 컴트리, CS4-F31-B0101, Intel Core Ultra 5 235(3.4GHz)",,,,1689405,1855105,1855105,0,2029.09.30
SAME,(주)컴트리,26081336,"데스크톱컴퓨터, 컴트리, CM4-F31-B0101, Intel Core Ultra 5 235(3.4GHz)",,,,1689405,1855105,1855105,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024579,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P265JI30, Intel Core Ultra 7 265(2.4GHz)",,,,1694000,1815300,1815300,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024570,"데스크톱컴퓨터, 엔와이컴퓨터, NY-F265JI30, Intel Core Ultra 7 265(2.4GHz)",,,,1694000,1815300,1815300,0,2029.09.30
SAME,주식회사 티원엘에스,26104721,"데스크톱컴퓨터, 티원엘에스, TMB-9619900, AMD Ryzen5 PRO 9645(3.9GHz)",,,,1701300,1805700,1805700,0,2029.03.18
SAME,(주)컴트리,26081351,"데스크톱컴퓨터, 컴트리, CS4-F61-B0004, Intel Core Ultra 7 265(2.4GHz)",,,,1718260,1808000,1808000,0,2029.09.30
SAME,(주)컴트리,26081380,"데스크톱컴퓨터, 컴트리, CS4-F31-HK0002, Intel Core Ultra 5 235(3.4GHz)",,,,1730600,1888600,1888600,0,2029.09.30
SAME,(주)컴트리,26081382,"데스크톱컴퓨터, 컴트리, CN4-F31-HK0001, Intel Core Ultra 5 235(3.4GHz)",,,,1733500,1733500,1733500,0,2029.09.30
SAME,주식회사 티원엘에스,26104697,"데스크톱컴퓨터, 티원엘에스, TSQ-E619200, Intel Core Ultra 7 265(2.4GHz)",,,,1735300,1857700,1857700,0,2029.03.18
SAME,주식회사 티원엘에스,26104686,"데스크톱컴퓨터, 티원엘에스, TMQ-E619200, Intel Core Ultra 7 265(2.4GHz)",,,,1735300,1857700,1857700,0,2029.03.18
SAME,(주)컴트리,26081388,"데스크톱컴퓨터, 컴트리, CM4-F61-H0103, Intel Core Ultra 7 265(2.4GHz)",,,,1740600,1898600,1898600,0,2029.09.30
SAME,(주)컴트리,26081384,"데스크톱컴퓨터, 컴트리, CS4-F61-H0103, Intel Core Ultra 7 265(2.4GHz)",,,,1740600,1898600,1898600,0,2029.09.30
SAME,주식회사 티원엘에스,26104710,"데스크톱컴퓨터, 티원엘에스, TMB-9719200, AMD Ryzen7 PRO 9745(3.8GHz)",,,,1755300,1877700,1877700,0,2029.03.18
SAME,주식회사 티원엘에스,26104715,"데스크톱컴퓨터, 티원엘에스, TSB-9719200, AMD Ryzen7 PRO 9745(3.8GHz)",,,,1755300,1877700,1877700,0,2029.03.18
SAME,주식회사 엔와이컴퓨터,26024561,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P265RIB00, Intel Core Ultra 7 265(2.4GHz)",,,,1763300,2094700,2094700,0,2029.09.30
SAME,주식회사 티원엘에스,26104664,"데스크톱컴퓨터, 티원엘에스, TSB-E319A00, Intel Core Ultra 5 235(3.4GHz)",,,,1776300,1730700,1730700,0,2029.03.18
SAME,주식회사 티원엘에스,26104655,"데스크톱컴퓨터, 티원엘에스, TMB-E319A00, Intel Core Ultra 5 235(3.4GHz)",,,,1776300,1730700,1730700,0,2029.03.18
SAME,주식회사 티원엘에스,26104713,"데스크톱컴퓨터, 티원엘에스, TMB-971A000, AMD Ryzen7 PRO 9745(3.8GHz)",,,,1792300,1896700,1896700,0,2029.03.18
SAME,주식회사 티원엘에스,26104717,"데스크톱컴퓨터, 티원엘에스, TSB-971A000, AMD Ryzen7 PRO 9745(3.8GHz)",,,,1792300,1896700,1896700,0,2029.03.18
SAME,(주)컴트리,26081347,"데스크톱컴퓨터, 컴트리, CS4-F31-B0007, Intel Core Ultra 5 235(3.4GHz)",,,,1808260,1898000,1898000,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024578,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P265JIB00, Intel Core Ultra 7 265(2.4GHz)",,,,1813300,2139700,2139700,0,2029.09.30
SAME,주식회사 티원엘에스,26104704,"데스크톱컴퓨터, 티원엘에스, TSQ-E319A00, Intel Core Ultra 5 235(3.4GHz)",,,,1826300,1930700,1930700,0,2029.03.18
SAME,주식회사 티원엘에스,26104691,"데스크톱컴퓨터, 티원엘에스, TMQ-E319A00, Intel Core Ultra 5 235(3.4GHz)",,,,1826300,1930700,1930700,0,2029.03.18
SAME,사단법인 나너우리,25784868,"데스크톱컴퓨터, 나너우리, IYU-M45PC, Intel Core i5 14500(2.6GHz)",,,,1826400,1826400,1826400,0,2029.09.30
SAME,(주)컴트리,26081352,"데스크톱컴퓨터, 컴트리, CS4-F61-B0003, Intel Core Ultra 7 265(2.4GHz)",,,,1827360,1934400,1934400,0,2029.09.30
SAME,(주)컴트리,26081390,"데스크톱컴퓨터, 컴트리, CM4-F61-H0002, Intel Core Ultra 7 265(2.4GHz)",,,,1828260,1918000,1918000,0,2029.09.30
SAME,(주)컴트리,26081355,"데스크톱컴퓨터, 컴트리, CS4-F61-H0002, Intel Core Ultra 7 265(2.4GHz)",,,,1828260,1918000,1918000,0,2029.09.30
SAME,주식회사 티원엘에스,26104654,"데스크톱컴퓨터, 티원엘에스, TMB-E319235, Intel Core Ultra 5 235(3.4GHz)",,,,1831300,1882400,1882400,0,2029.03.18
SAME,사단법인 나너우리,25784872,"데스크톱컴퓨터, 나너우리, IYU-S45PC, Intel Core i5 14500(2.6GHz)",,,,1836400,1836400,1836400,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024576,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P235JI34A, Intel Core Ultra 5 235(3.4GHz)",,,,1846400,2030100,2030100,0,2029.09.30
SAME,주식회사 티원엘에스,26104712,"데스크톱컴퓨터, 티원엘에스, TMB-9719900, AMD Ryzen7 PRO 9745(3.8GHz)",,,,1849300,1953700,1953700,0,2029.03.18
SAME,주식회사 티원엘에스,26104716,"데스크톱컴퓨터, 티원엘에스, TSB-9719900, AMD Ryzen7 PRO 9745(3.8GHz)",,,,1849300,1953700,1953700,0,2029.03.18
SAME,(주)컴트리,26081383,"데스크톱컴퓨터, 컴트리, CS4-F63-H0006, Intel Core Ultra 7 265(2.4GHz)",,,,1880200,2111000,2111000,0,2029.09.30
SAME,(주)컴트리,26081387,"데스크톱컴퓨터, 컴트리, CM4-F61-H0017, Intel Core Ultra 7 265(2.4GHz)",,,,1880200,2111000,2111000,0,2029.09.30
SAME,주식회사 티원엘에스,26104699,"데스크톱컴퓨터, 티원엘에스, TSQ-E619A00, Intel Core Ultra 7 265(2.4GHz)",,,,1980300,2084700,2084700,0,2029.03.18
SAME,주식회사 티원엘에스,26104688,"데스크톱컴퓨터, 티원엘에스, TMQ-E619A00, Intel Core Ultra 7 265(2.4GHz)",,,,1980300,2084700,2084700,0,2029.03.18
SAME,주식회사 티원엘에스,26104644,"데스크톱컴퓨터, 티원엘에스, TMB-E619235, Intel Core Ultra 7 265(2.4GHz)",,,,1985300,2036400,2036400,0,2029.03.18
SAME,사단법인 나너우리,25784861,"데스크톱컴퓨터, 나너우리, IYU-M45RC, Intel Core i5 14500(2.6GHz)",,,,1999400,1999400,1999400,0,2029.09.30
SAME,주식회사 티원엘에스,26104646,"데스크톱컴퓨터, 티원엘에스, TMB-E639200, Intel Core Ultra 7 265(2.4GHz)",,,,1999700,2114800,2114800,0,2029.03.18
SAME,주식회사 티원엘에스,26104661,"데스크톱컴퓨터, 티원엘에스, TSB-E639200, Intel Core Ultra 7 265(2.4GHz)",,,,1999700,2114800,2114800,0,2029.03.18
SAME,주식회사 티원엘에스,26104711,"데스크톱컴퓨터, 티원엘에스, TMB-9719A00, AMD Ryzen7 PRO 9745(3.8GHz)",,,,2000300,2104700,2104700,0,2029.03.18
SAME,주식회사 엔와이컴퓨터,26024580,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P265JI34A, Intel Core Ultra 7 265(2.4GHz)",,,,2006400,2210100,2210100,0,2029.09.30
SAME,사단법인 나너우리,25784879,"데스크톱컴퓨터, 나너우리, IYU-S45RC, Intel Core i5 14500(2.6GHz)",,,,2009400,2009400,2009400,0,2029.09.30
SAME,사단법인 나너우리,24594860,"데스크톱컴퓨터, 나너우리, IYU-M27ND, Intel Core 7 12700(2.1GHz)",,,,2035500,2035500,2035500,0,2029.09.30
SAME,사단법인 나너우리,24594821,"데스크톱컴퓨터, 나너우리, IYU-S27ND, Intel Core i7 12700(2.1GHz)",,,,2035500,2035500,2035500,0,2029.09.30
SAME,(주)컴트리,26081337,"데스크톱컴퓨터, 컴트리, CM4-F63-B0007, Intel Core Ultra 7 265(2.4GHz)",,,,2046900,2278900,2278900,0,2029.09.30
SAME,사단법인 나너우리,25785865,"데스크톱컴퓨터, 나너우리, IYU-S471PC, Intel Core i7 14700(2.1GHz)",,,,2103400,2103400,2103400,0,2029.09.30
SAME,사단법인 나너우리,25784883,"데스크톱컴퓨터, 나너우리, IYU-M471PC, Intel Core i7 14700(2.1GHz)",,,,2103400,2103400,2103400,0,2029.09.30
SAME,사단법인 나너우리,25785858,"데스크톱컴퓨터, 나너우리, IYU-S451RC, Intel Core i5 14500(2.6GHz)",,,,2119400,2119400,2119400,0,2029.09.30
SAME,사단법인 나너우리,25784877,"데스크톱컴퓨터, 나너우리, IYU-M451RC, Intel Core i5 14500(2.6GHz)",,,,2119400,2119400,2119400,0,2029.09.30
SAME,주식회사 티원엘에스,26104653,"데스크톱컴퓨터, 티원엘에스, TMB-E319256, Intel Core Ultra 5 235(3.4GHz)",,,,2135300,2107700,2107700,0,2029.03.18
SAME,사단법인 나너우리,25785864,"데스크톱컴퓨터, 나너우리, IYU-S471NC, Intel Core i7 14700(2.1GHz)",,,,2144000,2144000,2144000,0,2029.09.30
SAME,주식회사 티원엘에스,26104645,"데스크톱컴퓨터, 티원엘에스, TMB-E639A00, Intel Core Ultra 7 265(2.4GHz)",,,,2244700,2341800,2341800,0,2029.03.18
SAME,사단법인 나너우리,25784884,"데스크톱컴퓨터, 나너우리, IYU-M471RC, Intel Core i7 14700(2.1GHz)",,,,2276400,2276400,2276400,0,2029.09.30
SAME,사단법인 나너우리,25785868,"데스크톱컴퓨터, 나너우리, IYU-S471RC, Intel Core i7 14700(2.1GHz)",,,,2276400,2276400,2276400,0,2029.09.30
SAME,주식회사 티원엘에스,26104643,"데스크톱컴퓨터, 티원엘에스, TMB-E639235, Intel Core Ultra 7 265(2.4GHz)",,,,2299700,2493500,2493500,0,2029.03.18
SAME,(주)컴트리,26081386,"데스크톱컴퓨터, 컴트리, CM4-F63-H0018, Intel Core Ultra 7 265(2.4GHz)",,,,2535494,2766294,2766294,0,2029.09.30
SAME,주식회사 티원엘에스,26104642,"데스크톱컴퓨터, 티원엘에스, TMB-E639256, Intel Core Ultra 7 265(2.4GHz)",,,,2653700,2918800,2918800,0,2029.03.18
SAME,주식회사 삼보컴퓨터,25570002,"데스크톱컴퓨터, 삼보컴퓨터, DT281-GC71Q-009, Intel Core i7 14700(2.1GHz)",,,,2755000,2755000,,0,2029.09.30
SAME,주식회사 티원엘에스,26104641,"데스크톱컴퓨터, 티원엘에스, TMB-E639257, Intel Core Ultra 7 265(2.4GHz)",,,,2995700,3260800,3260800,0,2029.03.18
SAME,(주)컴트리,26081341,"데스크톱컴퓨터, 컴트리, CM4-F63-B0020, Intel Core Ultra 7 265(2.4GHz)",,,,3146629,3378629,3378629,0,2029.09.30
SAME,주식회사 티원엘에스,26104640,"데스크톱컴퓨터, 티원엘에스, TMB-E669257, Intel Core Ultra 7 265(2.4GHz)",,,,3463400,3975600,3975600,0,2029.03.18
SAME,주식회사 티원엘에스,26104732,"데스크톱컴퓨터, 티원엘에스, TMB-E66925H, Intel Core Ultra 7 265(2.4GHz)",,,,4046400,4558600,4558600,0,2029.03.18
SAME,주식회사 엔와이컴퓨터,26024581,"데스크톱컴퓨터, 엔와이컴퓨터, NY-K265ZAN47A, Intel Core Ultra 7 265(2.4GHz)",,,,4147600,4815900,4815900,0,2029.09.30
NEW,주식회사 다온인포,25847362,"데스크톱컴퓨터, 다온인포, B92-U7-43258, Intel Core Ultra7 265(2.4GHz)",,,,4424000,,5932950,0,2029.09.30
NEW,주식회사 다온인포,25847363,"데스크톱컴퓨터, 다온인포, B92-U9-43258, Intel Core Ultra9 285(2.5GHz)",,,,4788000,,6296950,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024582,"데스크톱컴퓨터, 엔와이컴퓨터, NY-K265ZAN48A, Intel Core Ultra 7 265(2.4GHz)",,,,4931400,5916500,5916500,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024583,"데스크톱컴퓨터, 엔와이컴퓨터, NY-K285ZAY47A, Intel Core Ultra 9 285(2.5GHz)",,,,4994700,5936200,5936200,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,26024584,"데스크톱컴퓨터, 엔와이컴퓨터, NY-K285ZAO48A, Intel Core Ultra 9 285(2.5GHz)",,,,5855200,7194000,7194000,0,2029.09.30
SAME,주식회사 티원엘에스,26104731,"데스크톱컴퓨터, 티원엘에스, TBZ-E66A458, Intel Core Ultra 7 265(2.4GHz)",,,,6225500,6764000,6764000,0,2029.03.18
SAME,주식회사 티원엘에스,26104729,"데스크톱컴퓨터, 티원엘에스, TBZ-E8EB45H, Intel Core Ultra 9 285(2.5GHz)",,,,6873900,7906600,7906600,0,2029.03.18
SAME,주식회사 티원엘에스,26104730,"데스크톱컴퓨터, 티원엘에스, TBZ-E6EA458, Intel Core Ultra 7 265(2.4GHz)",,,,7160900,8193600,8193600,0,2029.03.18
SAME,주식회사 티원엘에스,26104728,"데스크톱컴퓨터, 티원엘에스, TBZ-E8EB458, Intel Core Ultra 9 285(2.5GHz)",,,,7734900,8767600,8767600,0,2029.03.18
NEW,주식회사 다온인포,25847365,"데스크톱컴퓨터, 다온인포, B92-U9-53259, Intel Core Ultra9 285(2.5GHz)",,,,8201000,,11648210,0,2029.09.30
SAME,주식회사 티원엘에스,26103144,"데스크톱컴퓨터, 티원엘에스, TBZ-E8EB459, Intel Core Ultra 9 285(2.5GHz)",,,,10834900,11867600,11867600,0,2029.03.18
SAME,몬스타주식회사,24569714,"데스크톱컴퓨터, 몬스타, MPC-M121R8S256, Intel Core i3 12100(3.3GHz)",,,,,913270,913270,0,2027.08.24
SAME,몬스타주식회사,24569695,"데스크톱컴퓨터, 몬스타, MPC-S121R8S256, Intel Core i3 12100(3.3GHz)",,,,,913270,913270,0,2027.08.24
SAME,몬스타주식회사,24569711,"데스크톱컴퓨터, 몬스타, MPC-M121R8S256H1, Intel Core i3 12100(3.3GHz)",,,,,1026810,1026810,0,2027.08.24
SAME,몬스타주식회사,24569697,"데스크톱컴퓨터, 몬스타, MPC-S121R8S256H1, Intel Core i3 12100(3.3GHz)",,,,,1026810,1026810,0,2027.08.24
SAME,주식회사 성주컴텍,25776558,"데스크톱컴퓨터, 성주컴텍, TD210-GRY552S1M, AMD/Ryzen5 5500GT(3.6GHz)",,,,,1127800,1127800,0,2029.09.30
SAME,주식회사 티원엘에스,25612359,"데스크톱컴퓨터, 티원엘에스, TMB-771900, AMD Ryzen7 7745(3.8GHz)",,,,,1151100,1151100,0,2029.03.18
SAME,몬스타주식회사,24569696,"데스크톱컴퓨터, 몬스타, MPC-S121R16S256, Intel Core i3 12100(3.3GHz)",,,,,1153600,1153600,0,2027.08.24
SAME,주식회사 성주컴텍,25776523,"데스크톱컴퓨터, 성주컴텍, SD110-GRY552S1M, AMD/Ryzen5 5500GT(3.6GHz)",,,,,1154800,1154800,0,2029.09.30
SAME,주식회사 티원엘에스,25612362,"데스크톱컴퓨터, 티원엘에스, TSB-771900, AMD Ryzen7 7745(3.8GHz)",,,,,1156100,1156100,0,2029.03.18
SAME,주식회사 엔와이컴퓨터,25216884,"데스크톱컴퓨터, 엔와이컴퓨터, NY-PR76PYI00, AMD Ryzen5 PRO 7645(3.8GHz)",,,,,1168500,1168500,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,25216876,"데스크톱컴퓨터, 엔와이컴퓨터, NY-ER76PYI00, AMD Ryzen5 PRO 7645(3.8GHz)",,,,,1168500,1168500,0,2029.09.30
SAME,몬스타주식회사,24569715,"데스크톱컴퓨터, 몬스타, MPC-M121R16S256H1, Intel Core i3 12100(3.3GHz)",,,,,1267140,1267140,0,2027.08.24
SAME,몬스타주식회사,24569698,"데스크톱컴퓨터, 몬스타, MPC-S121R16S256H1, Intel Core i3 12100(3.3GHz)",,,,,1267140,1267140,0,2027.08.24
SAME,주식회사누리나루,25745573,"데스크톱컴퓨터, 누리나루, NRS-315110, Intel Core i3-13100(3.4GHz)",,,,,1305900,1305900,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,25817129,"데스크톱컴퓨터, 엔와이컴퓨터, NY-B144AI00, Intel Core i5 14400(2.5GHz)",,,,,1331200,1331200,0,2029.09.30
SAME,주식회사 엔와이컴퓨터,25817141,"데스크톱컴퓨터, 엔와이컴퓨터, NY-P144AI00, Intel Core i5 14400(2.5GHz)",,,,,1341200,1341200,0,2029.09.30
SAME,주식회사누리나루,25745581,"데스크톱컴퓨터, 누리나루, NRS-415110, Intel Core i3-14100(3.5GHz)",,,,,1374200,1374200,0,2029.09.30
SAME,(주)다컴시스템,26094241,"데스크톱컴퓨터, 다컴시스템, MA65-7465000, AMD Ryzen7 7745(3.8GHz)",,,,,1375000,1375000,0,2029.09.30
SAME,주식회사누리나루,25745574,"데스크톱컴퓨터, 누리나루, NRS-345110, Intel Core i5-13400(2.5GHz)",,,,,1375900,1375900,0,2029.09.30
